date,target_demand,sku,category,location,channel
2026-04-22,1123,BEA_NAILPOLISH_062,Beauty,WH_WEST_02,E_COMMERCE
2026-04-22,1825,BEA_NAILPOLISH_063,Beauty,WH_SOUTH_03,E_COMMERCE
2026-04-22,1159,BEA_MASCARA_064,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-22,2396,BEA_MASCARA_065,Beauty,WH_WEST_02,RETAIL
2026-04-22,2881,BEA_LOTION_066,Beauty,WH_EAST_01,WHOLESALE
2026-04-22,1673,BEA_MASCARA_067,Beauty,WH_SOUTH_03,E_COMMERCE
2026-04-22,1526,BEA_SUNSCREEN_068,Beauty,WH_SOUTH_03,WHOLESALE
2026-04-22,272,BEA_BLUSH_069,Beauty,WH_SOUTH_03,E_COMMERCE
2026-04-22,1183,BEA_LOTION_070,Beauty,WH_SOUTH_03,E_COMMERCE
2026-04-22,1949,BEA_LOTION_071,Beauty,WH_WEST_02,RETAIL
2026-04-23,83,ELE_PHONE_001,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,438,ELE_KEYBOARD_002,Electronics,WH_EAST_01,RETAIL
2026-04-23,457,ELE_CHARGER_003,Electronics,WH_EAST_01,RETAIL
2026-04-23,316,ELE_SPEAKER_004,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,132,ELE_SPEAKER_005,Electronics,WH_EAST_01,WHOLESALE
2026-04-23,198,ELE_CHARGER_006,Electronics,WH_SOUTH_03,RETAIL
2026-04-23,68,ELE_PHONE_007,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,306,ELE_SPEAKER_008,Electronics,WH_SOUTH_03,RETAIL
2026-04-23,904,ELE_MONITOR_009,Electronics,WH_WEST_02,RETAIL
2026-04-23,661,ELE_LAPTOP_010,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,379,ELE_TV_011,Electronics,WH_EAST_01,RETAIL
2026-04-23,878,ELE_KEYBOARD_012,Electronics,WH_NORTH_04,RETAIL
2026-04-23,208,ELE_MONITOR_013,Electronics,WH_NORTH_04,WHOLESALE
2026-04-23,203,ELE_HEADPHONES_014,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,1011,ELE_LAPTOP_015,Electronics,WH_NORTH_04,WHOLESALE
2026-04-23,427,ELE_KEYBOARD_016,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,1071,ELE_CHARGER_017,Electronics,WH_NORTH_04,RETAIL
2026-04-23,53,ELE_CAMERA_018,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,1312,ELE_MONITOR_019,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,383,ELE_KEYBOARD_020,Electronics,WH_SOUTH_03,RETAIL
2026-04-23,220,ELE_TV_021,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,653,ELE_CHARGER_022,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,998,ELE_CHARGER_023,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,1084,ELE_SPEAKER_024,Electronics,WH_EAST_01,RETAIL
2026-04-23,164,ELE_TABLET_025,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,590,ELE_PHONE_026,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,411,ELE_CHARGER_027,Electronics,WH_NORTH_04,RETAIL
2026-04-23,583,ELE_CAMERA_028,Electronics,WH_SOUTH_03,WHOLESALE
2026-04-23,500,ELE_SPEAKER_029,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,798,ELE_SPEAKER_030,Electronics,WH_WEST_02,WHOLESALE
2026-04-23,365,ELE_LAPTOP_031,Electronics,WH_EAST_01,WHOLESALE
2026-04-23,131,ELE_CHARGER_032,Electronics,WH_EAST_01,RETAIL
2026-04-23,561,ELE_LAPTOP_033,Electronics,WH_EAST_01,RETAIL
2026-04-23,70,ELE_SPEAKER_034,Electronics,WH_NORTH_04,E_COMMERCE
2026-04-23,703,ELE_SPEAKER_035,Electronics,WH_NORTH_04,RETAIL
2026-04-23,458,ELE_TABLET_036,Electronics,WH_EAST_01,E_COMMERCE
2026-04-23,78,ELE_TV_037,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,128,ELE_CHARGER_038,Electronics,WH_WEST_02,WHOLESALE
2026-04-23,1254,ELE_PHONE_039,Electronics,WH_EAST_01,WHOLESALE
2026-04-23,612,ELE_KEYBOARD_040,Electronics,WH_SOUTH_03,RETAIL
2026-04-23,429,ELE_MONITOR_041,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,531,ELE_CAMERA_042,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,399,ELE_LAPTOP_043,Electronics,WH_WEST_02,WHOLESALE
2026-04-23,651,ELE_CHARGER_044,Electronics,WH_EAST_01,E_COMMERCE
2026-04-23,1113,ELE_PHONE_045,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,512,ELE_MONITOR_046,Electronics,WH_SOUTH_03,WHOLESALE
2026-04-23,823,ELE_MONITOR_047,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,499,ELE_TV_048,Electronics,WH_NORTH_04,WHOLESALE
2026-04-23,58,ELE_CHARGER_049,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,626,ELE_HEADPHONES_050,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,275,ELE_HEADPHONES_051,Electronics,WH_NORTH_04,RETAIL
2026-04-23,1014,ELE_TABLET_052,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,713,ELE_LAPTOP_053,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,1031,ELE_LAPTOP_054,Electronics,WH_NORTH_04,RETAIL
2026-04-23,1018,ELE_TABLET_055,Electronics,WH_WEST_02,RETAIL
2026-04-23,635,ELE_TV_056,Electronics,WH_SOUTH_03,E_COMMERCE
2026-04-23,456,ELE_CHARGER_057,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,196,ELE_MONITOR_058,Electronics,WH_NORTH_04,E_COMMERCE
2026-04-23,484,ELE_HEADPHONES_059,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,1228,ELE_TV_060,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,142,ELE_SPEAKER_061,Electronics,WH_EAST_01,E_COMMERCE
2026-04-23,342,ELE_CHARGER_062,Electronics,WH_WEST_02,RETAIL
2026-04-23,1520,ELE_SPEAKER_063,Electronics,WH_SOUTH_03,WHOLESALE
2026-04-23,950,ELE_CHARGER_064,Electronics,WH_SOUTH_03,WHOLESALE
2026-04-23,732,ELE_CAMERA_065,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,740,ELE_MONITOR_066,Electronics,WH_WEST_02,E_COMMERCE
2026-04-23,603,ELE_TABLET_067,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,579,ELE_CAMERA_068,Electronics,WH_NORTH_04,WHOLESALE
2026-04-23,240,ELE_SPEAKER_069,Electronics,WH_EAST_01,WHOLESALE
2026-04-23,280,ELE_TABLET_070,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,258,ELE_CAMERA_071,Electronics,WH_SOUTH_03,WHOLESALE
2026-04-23,1131,ELE_KEYBOARD_072,Electronics,WH_NORTH_04,RETAIL
2026-04-23,4125,FMCG_COFFEE_001,FMCG,WH_NORTH_04,RETAIL
2026-04-23,6974,FMCG_SHAMPOO_002,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,2556,FMCG_CEREAL_003,FMCG,WH_EAST_01,WHOLESALE
2026-04-23,6519,FMCG_WATER_004,FMCG,WH_NORTH_04,WHOLESALE
2026-04-23,683,FMCG_MILK_005,FMCG,WH_EAST_01,E_COMMERCE
2026-04-23,4107,FMCG_SHAMPOO_006,FMCG,WH_WEST_02,WHOLESALE
2026-04-23,2680,FMCG_SOAP_007,FMCG,WH_NORTH_04,RETAIL
2026-04-23,2334,FMCG_COFFEE_008,FMCG,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,2163,FMCG_WATER_009,FMCG,WH_SOUTH_03,RETAIL
2026-04-23,4491,FMCG_COFFEE_010,FMCG,WH_NORTH_04,E_COMMERCE
2026-04-23,10214,FMCG_YOGURT_011,FMCG,WH_SOUTH_03,RETAIL
2026-04-23,762,FMCG_YOGURT_012,FMCG,WH_EAST_01,RETAIL
2026-04-23,2232,FMCG_SOAP_013,FMCG,WH_NORTH_04,E_COMMERCE
2026-04-23,2546,FMCG_SNACKS_014,FMCG,WH_WEST_02,E_COMMERCE
2026-04-23,6955,FMCG_YOGURT_015,FMCG,WH_NORTH_04,WHOLESALE
2026-04-23,1297,FMCG_SOAP_016,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,1311,FMCG_MILK_017,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,4624,FMCG_WATER_018,FMCG,WH_NORTH_04,RETAIL
2026-04-23,2311,FMCG_WATER_019,FMCG,WH_NORTH_04,WHOLESALE
2026-04-23,5490,FMCG_WATER_020,FMCG,WH_SOUTH_03,WHOLESALE
2026-04-23,5911,FMCG_SOAP_021,FMCG,WH_NORTH_04,E_COMMERCE
2026-04-23,7239,FMCG_CEREAL_022,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,2657,FMCG_TEA_023,FMCG,WH_WEST_02,WHOLESALE
2026-04-23,4971,FMCG_COFFEE_024,FMCG,WH_WEST_02,E_COMMERCE
2026-04-23,5891,FMCG_MILK_025,FMCG,WH_SOUTH_03,E_COMMERCE
2026-04-23,2893,FMCG_COFFEE_026,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,2249,FMCG_TEA_027,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,4966,FMCG_SOAP_028,FMCG,WH_WEST_02,E_COMMERCE
2026-04-23,1215,FMCG_SODA_029,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,10031,FMCG_SODA_030,FMCG,WH_EAST_01,E_COMMERCE
2026-04-23,2564,FMCG_COFFEE_031,FMCG,WH_EAST_01,RETAIL
2026-04-23,8604,FMCG_CEREAL_032,FMCG,WH_NORTH_04,RETAIL
2026-04-23,6876,FMCG_TEA_033,FMCG,WH_NORTH_04,E_COMMERCE
2026-04-23,1307,FMCG_MILK_034,FMCG,WH_WEST_02,RETAIL
2026-04-23,1478,FMCG_SHAMPOO_035,FMCG,WH_EAST_01,WHOLESALE
2026-04-23,5928,FMCG_COFFEE_036,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,2793,FMCG_SOAP_037,FMCG,WH_WEST_02,WHOLESALE
2026-04-23,7773,FMCG_YOGURT_038,FMCG,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,3081,FMCG_SODA_039,FMCG,WH_SOUTH_03,WHOLESALE
2026-04-23,8597,FMCG_YOGURT_040,FMCG,WH_NORTH_04,WHOLESALE
2026-04-23,1733,FMCG_YOGURT_041,FMCG,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,5884,FMCG_SOAP_042,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,7126,FMCG_CEREAL_043,FMCG,WH_NORTH_04,WHOLESALE
2026-04-23,9015,FMCG_YOGURT_044,FMCG,WH_WEST_02,E_COMMERCE
2026-04-23,8157,FMCG_WATER_045,FMCG,WH_EAST_01,WHOLESALE
2026-04-23,5355,FMCG_YOGURT_046,FMCG,WH_EAST_01,WHOLESALE
2026-04-23,1770,FMCG_WATER_047,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,3826,FMCG_SOAP_048,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,3800,FMCG_SODA_049,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,1437,FMCG_SOAP_050,FMCG,WH_NORTH_04,E_COMMERCE
2026-04-23,4814,FMCG_TEA_051,FMCG,WH_NORTH_04,RETAIL
2026-04-23,4794,FMCG_WATER_052,FMCG,WH_EAST_01,E_COMMERCE
2026-04-23,6897,FMCG_WATER_053,FMCG,WH_SOUTH_03,E_COMMERCE
2026-04-23,11721,FMCG_MILK_054,FMCG,WH_SOUTH_03,WHOLESALE
2026-04-23,4665,FMCG_COFFEE_055,FMCG,WH_NORTH_04,RETAIL
2026-04-23,1525,FMCG_WATER_056,FMCG,WH_NORTH_04,WHOLESALE
2026-04-23,5362,FMCG_CEREAL_057,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,2829,FMCG_COFFEE_058,FMCG,WH_NORTH_04,RETAIL
2026-04-23,6739,FMCG_YOGURT_059,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,13739,FMCG_SNACKS_060,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,1349,FMCG_MILK_061,FMCG,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,2147,FMCG_WATER_062,FMCG,WH_WEST_02,E_COMMERCE
2026-04-23,1107,FMCG_SODA_063,FMCG,WH_NORTH_04,RETAIL
2026-04-23,8172,FMCG_SOAP_064,FMCG,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,5622,FMCG_MILK_065,FMCG,WH_WEST_02,RETAIL
2026-04-23,2965,FMCG_COFFEE_066,FMCG,WH_NORTH_04,E_COMMERCE
2026-04-23,2700,FMCG_TEA_067,FMCG,WH_SOUTH_03,WHOLESALE
2026-04-23,6348,FMCG_SHAMPOO_068,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,6951,FMCG_SOAP_069,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,3471,FMCG_WATER_070,FMCG,WH_EAST_01,WHOLESALE
2026-04-23,4592,FMCG_SHAMPOO_071,FMCG,WH_SOUTH_03,RETAIL
2026-04-23,1489,FMCG_YOGURT_072,FMCG,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,612,APP_SWEATER_001,Apparel,WH_SOUTH_03,E_COMMERCE
2026-04-23,408,APP_JEANS_002,Apparel,WH_SOUTH_03,E_COMMERCE
2026-04-23,837,APP_JACKET_003,Apparel,WH_NORTH_04,E_COMMERCE
2026-04-23,1492,APP_JACKET_004,Apparel,WH_SOUTH_03,E_COMMERCE
2026-04-23,581,APP_GLOVES_005,Apparel,WH_WEST_02,WHOLESALE
2026-04-23,1302,APP_TEE_006,Apparel,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,2077,APP_SNEAKERS_007,Apparel,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,752,APP_SWEATER_008,Apparel,WH_NORTH_04,WHOLESALE
2026-04-23,1172,APP_HOODIE_009,Apparel,WH_WEST_02,WHOLESALE
2026-04-23,1979,APP_JACKET_010,Apparel,WH_EAST_01,E_COMMERCE
2026-04-23,852,APP_SOCKS_011,Apparel,WH_SOUTH_03,E_COMMERCE
2026-04-23,847,APP_TEE_012,Apparel,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,770,APP_SOCKS_013,Apparel,WH_SOUTH_03,RETAIL
2026-04-23,1017,APP_JEANS_014,Apparel,WH_WEST_02,RETAIL
2026-04-23,582,APP_SOCKS_015,Apparel,WH_SOUTH_03,RETAIL
2026-04-23,1147,APP_JEANS_016,Apparel,WH_EAST_01,RETAIL
2026-04-23,712,APP_TEE_017,Apparel,WH_WEST_02,E_COMMERCE
2026-04-23,374,APP_TEE_018,Apparel,WH_NORTH_04,WHOLESALE
2026-04-23,966,APP_HOODIE_019,Apparel,WH_EAST_01,E_COMMERCE
2026-04-23,837,APP_SNEAKERS_020,Apparel,WH_NORTH_04,WHOLESALE
2026-04-23,1393,APP_JACKET_021,Apparel,WH_SOUTH_03,RETAIL
2026-04-23,266,APP_JACKET_022,Apparel,WH_SOUTH_03,WHOLESALE
2026-04-23,1000,APP_GLOVES_023,Apparel,WH_EAST_01,RETAIL
2026-04-23,1099,APP_SHORTS_024,Apparel,WH_NORTH_04,WHOLESALE
2026-04-23,695,APP_JACKET_025,Apparel,WH_WEST_02,WHOLESALE
2026-04-23,229,APP_JACKET_026,Apparel,WH_SOUTH_03,RETAIL
2026-04-23,215,APP_CAP_027,Apparel,WH_EAST_01,WHOLESALE
2026-04-23,1066,APP_HOODIE_028,Apparel,WH_EAST_01,E_COMMERCE
2026-04-23,714,APP_GLOVES_029,Apparel,WH_NORTH_04,RETAIL
2026-04-23,626,APP_JACKET_030,Apparel,WH_WEST_02,WHOLESALE
2026-04-23,2026,APP_CAP_031,Apparel,WH_EAST_01,E_COMMERCE
2026-04-23,297,APP_TEE_032,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,1500,APP_JEANS_033,Apparel,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,561,APP_CAP_034,Apparel,WH_SOUTH_03,E_COMMERCE
2026-04-23,1032,APP_GLOVES_035,Apparel,WH_EAST_01,B2B_DISTRIBUTOR
2026-04-23,1121,APP_SWEATER_036,Apparel,WH_SOUTH_03,RETAIL
2026-04-23,99,APP_CAP_037,Apparel,WH_NORTH_04,E_COMMERCE
2026-04-23,523,APP_TEE_038,Apparel,WH_SOUTH_03,RETAIL
2026-04-23,1502,APP_JEANS_039,Apparel,WH_NORTH_04,RETAIL
2026-04-23,888,APP_JEANS_040,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,1935,APP_SHORTS_041,Apparel,WH_EAST_01,E_COMMERCE
2026-04-23,956,APP_GLOVES_042,Apparel,WH_EAST_01,WHOLESALE
2026-04-23,616,APP_TEE_043,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,1721,APP_SHORTS_044,Apparel,WH_EAST_01,WHOLESALE
2026-04-23,1440,APP_SWEATER_045,Apparel,WH_EAST_01,RETAIL
2026-04-23,437,APP_HOODIE_046,Apparel,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,754,APP_JEANS_047,Apparel,WH_EAST_01,RETAIL
2026-04-23,936,APP_SNEAKERS_048,Apparel,WH_SOUTH_03,E_COMMERCE
2026-04-23,1279,APP_JEANS_049,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,1030,APP_HOODIE_050,Apparel,WH_SOUTH_03,E_COMMERCE
2026-04-23,831,APP_JACKET_051,Apparel,WH_NORTH_04,WHOLESALE
2026-04-23,1117,APP_GLOVES_052,Apparel,WH_WEST_02,E_COMMERCE
2026-04-23,806,APP_GLOVES_053,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,1112,APP_CAP_054,Apparel,WH_NORTH_04,RETAIL
2026-04-23,2563,APP_HOODIE_055,Apparel,WH_EAST_01,E_COMMERCE
2026-04-23,560,APP_JACKET_056,Apparel,WH_WEST_02,E_COMMERCE
2026-04-23,1130,APP_JACKET_057,Apparel,WH_NORTH_04,RETAIL
2026-04-23,1337,APP_GLOVES_058,Apparel,WH_SOUTH_03,RETAIL
2026-04-23,335,APP_CAP_059,Apparel,WH_SOUTH_03,E_COMMERCE
2026-04-23,310,APP_JEANS_060,Apparel,WH_WEST_02,RETAIL
2026-04-23,448,APP_JACKET_061,Apparel,WH_EAST_01,E_COMMERCE
2026-04-23,284,APP_GLOVES_062,Apparel,WH_WEST_02,WHOLESALE
2026-04-23,388,APP_TEE_063,Apparel,WH_SOUTH_03,WHOLESALE
2026-04-23,872,APP_SOCKS_064,Apparel,WH_WEST_02,E_COMMERCE
2026-04-23,957,APP_GLOVES_065,Apparel,WH_NORTH_04,RETAIL
2026-04-23,1221,APP_SOCKS_066,Apparel,WH_NORTH_04,E_COMMERCE
2026-04-23,280,APP_CAP_067,Apparel,WH_EAST_01,RETAIL
2026-04-23,748,APP_SWEATER_068,Apparel,WH_WEST_02,WHOLESALE
2026-04-23,117,APP_HOODIE_069,Apparel,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,380,APP_HOODIE_070,Apparel,WH_SOUTH_03,RETAIL
2026-04-23,136,APP_JEANS_071,Apparel,WH_WEST_02,WHOLESALE
2026-04-23,1113,APP_SNEAKERS_072,Apparel,WH_WEST_02,WHOLESALE
2026-04-23,12153,PHARM_IBUPROFEN_001,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-04-23,770,PHARM_IBUPROFEN_002,Pharmaceuticals,WH_WEST_02,RETAIL
2026-04-23,2323,PHARM_BANDAGES_003,Pharmaceuticals,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,2886,PHARM_MASKS_004,Pharmaceuticals,WH_EAST_01,WHOLESALE
2026-04-23,345,PHARM_ANTIBIOTIC_005,Pharmaceuticals,WH_EAST_01,E_COMMERCE
2026-04-23,1815,PHARM_IBUPROFEN_006,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-04-23,1635,PHARM_INSULIN_007,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-04-23,3713,PHARM_ASPIRIN_008,Pharmaceuticals,WH_EAST_01,E_COMMERCE
2026-04-23,302,PHARM_VITAMINS_009,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,2427,PHARM_MASKS_010,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,1780,PHARM_COUGHSYRUP_011,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-04-23,845,PHARM_COUGHSYRUP_012,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,426,PHARM_ALLERGYPILL_013,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-04-23,656,PHARM_IBUPROFEN_014,Pharmaceuticals,WH_NORTH_04,RETAIL
2026-04-23,2363,PHARM_ANTIBIOTIC_015,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-04-23,714,PHARM_INSULIN_016,Pharmaceuticals,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,4539,PHARM_ASPIRIN_017,Pharmaceuticals,WH_EAST_01,RETAIL
2026-04-23,1516,PHARM_COUGHSYRUP_018,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-04-23,2493,PHARM_COUGHSYRUP_019,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-04-23,1045,PHARM_BANDAGES_020,Pharmaceuticals,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,2145,PHARM_BANDAGES_021,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,648,PHARM_VITAMINS_022,Pharmaceuticals,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,2580,PHARM_COUGHSYRUP_023,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-04-23,3134,PHARM_ASPIRIN_024,Pharmaceuticals,WH_WEST_02,RETAIL
2026-04-23,436,PHARM_ANTIBIOTIC_025,Pharmaceuticals,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,1269,PHARM_IBUPROFEN_026,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-04-23,670,PHARM_ANTISEPTIC_027,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-04-23,6004,PHARM_ASPIRIN_028,Pharmaceuticals,WH_WEST_02,WHOLESALE
2026-04-23,5366,PHARM_MASKS_029,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-04-23,282,PHARM_ASPIRIN_030,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,1193,PHARM_BANDAGES_031,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,2799,PHARM_MASKS_032,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,711,PHARM_INSULIN_033,Pharmaceuticals,WH_WEST_02,WHOLESALE
2026-04-23,2845,PHARM_ANTISEPTIC_034,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,3852,PHARM_VITAMINS_035,Pharmaceuticals,WH_EAST_01,RETAIL
2026-04-23,2176,PHARM_ANTIBIOTIC_036,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-04-23,1920,PHARM_COUGHSYRUP_037,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-04-23,787,PHARM_ANTIBIOTIC_038,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,1738,PHARM_ANTISEPTIC_039,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-04-23,4000,PHARM_VITAMINS_040,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,668,PHARM_INSULIN_041,Pharmaceuticals,WH_WEST_02,E_COMMERCE
2026-04-23,450,PHARM_INSULIN_042,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-04-23,327,PHARM_MASKS_043,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,435,PHARM_COUGHSYRUP_044,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-04-23,3038,PHARM_ALLERGYPILL_045,Pharmaceuticals,WH_EAST_01,RETAIL
2026-04-23,1685,PHARM_IBUPROFEN_046,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-04-23,2948,PHARM_VITAMINS_047,Pharmaceuticals,WH_WEST_02,E_COMMERCE
2026-04-23,3053,PHARM_ANTIBIOTIC_048,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-04-23,1203,PHARM_ASPIRIN_049,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,989,PHARM_ANTISEPTIC_050,Pharmaceuticals,WH_EAST_01,WHOLESALE
2026-04-23,1521,PHARM_ANTISEPTIC_051,Pharmaceuticals,WH_EAST_01,WHOLESALE
2026-04-23,3231,PHARM_BANDAGES_052,Pharmaceuticals,WH_EAST_01,WHOLESALE
2026-04-23,2652,PHARM_ASPIRIN_053,Pharmaceuticals,WH_WEST_02,RETAIL
2026-04-23,2564,PHARM_INSULIN_054,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,2386,PHARM_ASPIRIN_055,Pharmaceuticals,WH_NORTH_04,B2B_DISTRIBUTOR
2026-04-23,2147,PHARM_ASPIRIN_056,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-04-23,3033,PHARM_ASPIRIN_057,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-04-23,1610,PHARM_VITAMINS_058,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-04-23,4723,PHARM_VITAMINS_059,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-04-23,1358,PHARM_IBUPROFEN_060,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-04-23,450,PHARM_BANDAGES_061,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-04-23,826,PHARM_ANTIBIOTIC_062,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-04-23,2496,PHARM_IBUPROFEN_063,Pharmaceuticals,WH_WEST_02,RETAIL
2026-04-23,689,PHARM_INSULIN_064,Pharmaceuticals,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,411,PHARM_MASKS_065,Pharmaceuticals,WH_NORTH_04,RETAIL
2026-04-23,1007,PHARM_BANDAGES_066,Pharmaceuticals,WH_WEST_02,B2B_DISTRIBUTOR
2026-04-23,1765,PHARM_ASPIRIN_067,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-04-23,2836,PHARM_ASPIRIN_068,Pharmaceuticals,WH_EAST_01,E_COMMERCE
